image_path,filename,category,breed,class_idx,Chhattisgarhi,Gir,Jaffarabadi,Jersey cattle,Kankrej,marathwada,Red_Sindhi,Sahiwal,surti,toda
dataset/Buffalo/marathwada/image_168x300_27.jpg,image_168x300_27.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_28.jpg,image_168x300_28.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_29.jpg,image_168x300_29.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_3.jpg,image_168x300_3.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_30.jpg,image_168x300_30.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_31.jpg,image_168x300_31.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_32.jpg,image_168x300_32.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_4.jpg,image_168x300_4.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_5.jpg,image_168x300_5.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_6.jpg,image_168x300_6.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_7.jpg,image_168x300_7.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_8.jpg,image_168x300_8.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_168x300_9.jpg,image_168x300_9.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_169x299_19.jpg,image_169x299_19.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_176x176_56.jpg,image_176x176_56.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_180x200_55.jpg,image_180x200_55.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_181x279_54.jpg,image_181x279_54.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_193x261_63.jpg,image_193x261_63.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_194x259_51.jpg,image_194x259_51.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_194x259_52.jpg,image_194x259_52.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_200x150_57.jpg,image_200x150_57.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_217x232_5.jpg,image_217x232_5.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_225x225_3.jpg,image_225x225_3.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_225x225_4.jpg,image_225x225_4.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_225x225_45.jpg,image_225x225_45.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_225x225_46.jpg,image_225x225_46.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_225x225_47.jpg,image_225x225_47.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_225x225_55.jpg,image_225x225_55.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_225x225_56.jpg,image_225x225_56.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_225x225_57.jpg,image_225x225_57.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_225x225_58.jpg,image_225x225_58.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_246x205_1.jpg,image_246x205_1.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_249x202_64.jpg,image_249x202_64.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_251x201_2.jpg,image_251x201_2.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_252x200_35.jpg,image_252x200_35.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_255x197_46.jpg,image_255x197_46.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_255x198_1.jpg,image_255x198_1.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_258x195_5.jpg,image_258x195_5.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_10.jpg,image_259x194_10.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_11.jpg,image_259x194_11.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_12.jpg,image_259x194_12.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_37.jpg,image_259x194_37.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_38.jpg,image_259x194_38.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_39 (2).jpg,image_259x194_39 (2).jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_39.jpg,image_259x194_39.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_40 (2).jpg,image_259x194_40 (2).jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_40.jpg,image_259x194_40.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_41.jpeg,image_259x194_41.jpeg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_41.jpg,image_259x194_41.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_42 (2).jpg,image_259x194_42 (2).jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_42.jpg,image_259x194_42.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_43 (2).jpg,image_259x194_43 (2).jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_43.jpg,image_259x194_43.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_44.jpg,image_259x194_44.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_45.jpg,image_259x194_45.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_7.jpg,image_259x194_7.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_8.jpg,image_259x194_8.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_259x194_9.jpg,image_259x194_9.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_260x194_38.jpg,image_260x194_38.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_262x193_34.jpg,image_262x193_34.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_264x191_3.jpg,image_264x191_3.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_264x191_4.jpg,image_264x191_4.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_266x189_6.jpg,image_266x189_6.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_270x186_7.jpg,image_270x186_7.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_271x186_1.jpg,image_271x186_1.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_272x185_62.jpg,image_272x185_62.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_273x184_6.jpg,image_273x184_6.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_274x184_59.jpg,image_274x184_59.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_275x183_2.jpg,image_275x183_2.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_275x183_3.jpg,image_275x183_3.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_275x183_49.jpg,image_275x183_49.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_275x183_50.jpg,image_275x183_50.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_275x183_60.jpg,image_275x183_60.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_275x183_61.jpg,image_275x183_61.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_278x181_4.jpg,image_278x181_4.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_278x181_5.jpg,image_278x181_5.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_281x180_48.jpg,image_281x180_48.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_289x175_53.jpg,image_289x175_53.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_296x170_9.jpg,image_296x170_9.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_298x169_7.jpg,image_298x169_7.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_299x168_12.jpg,image_299x168_12.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_299x168_37.jpg,image_299x168_37.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_299x168_53.jpg,image_299x168_53.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_299x168_54.jpg,image_299x168_54.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_3.jpg,image_300x168_3.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_30.jpg,image_300x168_30.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_31.jpg,image_300x168_31.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_32.jpg,image_300x168_32.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_33.jpg,image_300x168_33.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_34.jpg,image_300x168_34.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_4.jpg,image_300x168_4.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_47.jpg,image_300x168_47.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_48.jpg,image_300x168_48.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_49.jpg,image_300x168_49.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_5.jpg,image_300x168_5.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_50.jpg,image_300x168_50.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_51.jpg,image_300x168_51.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_300x168_52.jpg,image_300x168_52.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_301x167_10.jpg,image_301x167_10.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_302x167_1.jpg,image_302x167_1.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_305x165_36.jpg,image_305x165_36.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_305x165_8.jpg,image_305x165_8.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_311x162_35.jpg,image_311x162_35.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_311x162_6.jpg,image_311x162_6.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_334x151_1.jpg,image_334x151_1.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_50x50_1.jpg,image_50x50_1.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_50x50_2.jpg,image_50x50_2.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_50x50_3.jpg,image_50x50_3.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_50x50_4.jpg,image_50x50_4.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_50x50_5.jpg,image_50x50_5.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_50x50_6.jpg,image_50x50_6.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_50x50_7.jpg,image_50x50_7.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_50x50_8.jpg,image_50x50_8.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/image_50x50_9.jpg,image_50x50_9.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/marathvadi_Buffalo_Breeds_ (1).jpg,marathvadi_Buffalo_Breeds_ (1).jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/marathwada/rx100_racing_clubbing_trending_song.jpg,rx100_racing_clubbing_trending_song.jpg,Buffalo,marathwada,5,0,0,0,0,0,1,0,0,0,0
dataset/Buffalo/surti/131_Murrah_Buffalo_for_Dairy_Farming_ (1).jpg,131_Murrah_Buffalo_for_Dairy_Farming_ (1).jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Best_Murrah_Breed_Buffalo_Price_Near_Me_.jpg,Best_Murrah_Breed_Buffalo_Price_Near_Me_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Black_Murrah_Buffalo_Supplier_.jpg,Black_Murrah_Buffalo_Supplier_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Black_Murrah_Buffalo_at_18000000_INR_.jpg,Black_Murrah_Buffalo_at_18000000_INR_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Buffalo_lover_murrah_buffalo_.jpg,Buffalo_lover_murrah_buffalo_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Buy_INDIAN_MURRAH_BUFFALO_at_Wholesale_ (1).jpg,Buy_INDIAN_MURRAH_BUFFALO_at_Wholesale_ (1).jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Buy_Indian_Murrah_Buffalo_at_Wholesale_.jpg,Buy_Indian_Murrah_Buffalo_at_Wholesale_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Buy_MURRAH_BREED_BUFFALO_at_Wholesale_.jpg,Buy_MURRAH_BREED_BUFFALO_at_Wholesale_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Buy_Murrah_Buffalo_at_Wholesale_Price_ (1).jpg,Buy_Murrah_Buffalo_at_Wholesale_Price_ (1).jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Buy_Murrah_Buffalo_at_Wholesale_Price_.jpg,Buy_Murrah_Buffalo_at_Wholesale_Price_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Cattles_Ox_Buffalo_Sheep_Goat_.jpg,Cattles_Ox_Buffalo_Sheep_Goat_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Cows_Cattles_Ox_Buffalo_Sheep_Goat_ (1).jpg,Cows_Cattles_Ox_Buffalo_Sheep_Goat_ (1).jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Cows_Cattles_Ox_Buffalo_Sheep_Goat_.jpg,Cows_Cattles_Ox_Buffalo_Sheep_Goat_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/High_Milking_Pure_Breed_Murrah_Buffalo_.jpg,High_Milking_Pure_Breed_Murrah_Buffalo_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/High_Quality_Murrah_Buffalo_PNG_.jpg,High_Quality_Murrah_Buffalo_PNG_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/High_Yield_Murrah_Buffalo_Supplier_.jpg,High_Yield_Murrah_Buffalo_Supplier_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Indian_Black_Murrah_Buffalo_Price_.jpg,Indian_Black_Murrah_Buffalo_Price_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Indian_Black_Murrah_Buffalo_Superior_.jpg,Indian_Black_Murrah_Buffalo_Superior_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Indian_Murrah_Buffalo_Premium_Breed_for_.jpg,Indian_Murrah_Buffalo_Premium_Breed_for_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Indian_Pure_Murrah_Buffalo_for_Sale_at_.jpg,Indian_Pure_Murrah_Buffalo_for_Sale_at_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Jafarabadi_Buffalo_Milk_Per_Day_.jpg,Jafarabadi_Buffalo_Milk_Per_Day_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Jafrabadi_buffalo_jafrabadibuffalo_ (1).jpg,Jafrabadi_buffalo_jafrabadibuffalo_ (1).jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Jafrabadi_buffalo_jafrabadibuffalo_.jpg,Jafrabadi_buffalo_jafrabadibuffalo_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Jet_Black_Murrah_Buffalo_-_Premium_.jpg,Jet_Black_Murrah_Buffalo_-_Premium_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Kissan_Dairy_Farm.jpg,Kissan_Dairy_Farm.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Manjeet_Singh_Fauji_Dairy_form_Haryana_.jpg,Manjeet_Singh_Fauji_Dairy_form_Haryana_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Mansa_Dairy_Farm.jpg,Mansa_Dairy_Farm.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Milking_Murrah_Buffalo_Female_750kg_.jpg,Milking_Murrah_Buffalo_Female_750kg_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Baffalo_Supplier_at_Best_Price_.jpg,Murrah_Baffalo_Supplier_at_Best_Price_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo-14_Liter_-_TabelaWala.jpg,Murrah_Buffalo-14_Liter_-_TabelaWala.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo.jpg,Murrah_Buffalo.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_BuffaloKangar_Dairy_Farm.jpg,Murrah_BuffaloKangar_Dairy_Farm.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_BuffaloNand_pari_Dairy_Farm.jpg,Murrah_BuffaloNand_pari_Dairy_Farm.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_BuffaloShri_Ganesh_Dairy_Farm.jpg,Murrah_BuffaloShri_Ganesh_Dairy_Farm.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_BuffaloSuresh_Dairy_Farm.jpg,Murrah_BuffaloSuresh_Dairy_Farm.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo_-_58_Inch_Height_15-20_.jpg,Murrah_Buffalo_-_58_Inch_Height_15-20_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo_.jpg,Murrah_Buffalo_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo_A_Profitable_Investment_.jpg,Murrah_Buffalo_A_Profitable_Investment_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo_Calf_For_Dairy_Use_.jpg,Murrah_Buffalo_Calf_For_Dairy_Use_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo_Royalty-Free_Images_.jpg,Murrah_Buffalo_Royalty-Free_Images_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo_Supplier_.jpg,Murrah_Buffalo_Supplier_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo_Wholesalers_in_Bangalore_.jpg,Murrah_Buffalo_Wholesalers_in_Bangalore_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo_With_Calf_Premium_Dairy_.jpg,Murrah_Buffalo_With_Calf_Premium_Dairy_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Buffalo_for_Dairy_Farming_.jpg,Murrah_Buffalo_for_Dairy_Farming_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Dairy_Knowledge_Portal.jpg,Murrah_Dairy_Knowledge_Portal.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_Water_Buffalo.jpg,Murrah_Water_Buffalo.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_buffalo_ID_-_1092_Buffalo_.jpg,Murrah_buffalo_ID_-_1092_Buffalo_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_buffalo_head_water_buffalo_.jpg,Murrah_buffalo_head_water_buffalo_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Murrah_buffalo_in_2023_etailed_.jpg,Murrah_buffalo_in_2023_etailed_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Nadiyan_Dairy_Farm_Karnal.jpg,Nadiyan_Dairy_Farm_Karnal.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Original_Murrah_Buffalo_Supplier_.jpg,Original_Murrah_Buffalo_Supplier_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Pure_Murrah_Buffalo_-_Color_Black_at_.jpg,Pure_Murrah_Buffalo_-_Color_Black_at_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Pure_Murrah_Buffalo_Supplier_Trader_In_ (1).jpg,Pure_Murrah_Buffalo_Supplier_Trader_In_ (1).jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Pure_Murrah_Buffalo_Supplier_Trader_In_.jpg,Pure_Murrah_Buffalo_Supplier_Trader_In_.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
dataset/Buffalo/surti/Surti_buffalo_-_Animstokcom.jpg,Surti_buffalo_-_Animstokcom.jpg,Buffalo,surti,8,0,0,0,0,0,0,0,0,1,0
